"FullName","Length"
"E:\JAWALE\Dream Theater\2013 - Dream Theater\Moja\foo_dr.txt","1331"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\cover.jpg","681884"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 01 - 2285 Entr'acte.flac","16873669"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 01 - Descent of the Nomacs.flac","5810049"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 02 - Dystopian Overture.flac","34668187"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 02 - Moment of Betrayal.flac","45369677"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 03 - Heaven's Cove.flac","24596818"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 03 - The Gift of Music.flac","30711987"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 04 - Begin Again.flac","24373269"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 04 - The Answer.flac","12431794"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 05 - A Better Life.flac","33554148"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 05 - The Path that Divides.flac","35212681"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 06 - Lord Nafaryus.flac","25011004"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 06 - Machine Chatter.flac","5224602"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 07 - A Savior in the Square.flac","29097260"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 07 - The Walking Shadow.flac","21052154"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 08 - My Last Farewell.flac","27303799"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 08 - When Your Time Has Come.flac","32003622"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 09 - Act of Faythe.flac","30176380"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 09 - Losing Faythe.flac","28138971"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 10 - Three Days.flac","27165929"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 10 - Whispers on the Wind.flac","8707240"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 11 - Hymn of a Thousand Voices.flac","24937001"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 11 - The Hovering Sojourn.flac","2743674"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 12 - Brother, Can You Hear Me.flac","34446243"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 12 - Our New World.flac","30600601"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 13 - A Life Left Behind.flac","43905046"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 13 - Power Down.flac","6399980"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 14 - Astonishing.flac","40606981"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 14 - Ravenskill.flac","40251833"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 15 - Chosen.flac","29093703"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 16 - A Tempting Offer.flac","30386649"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 17 - Digital Discord.flac","3397991"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 18 - The X Aspect.flac","24800056"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 19 - A New Beginning.flac","56874269"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing - 20 - The Road to Revolution.flac","26165565"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing.log","23600"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\Dream Theater - The Astonishing2.log","17584"
"E:\JAWALE\Dream Theater\2016 - The Astonishing\Moja\foo_dr.txt","2864"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\01-Untethered Angel.foo_dr.txt","837"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\cover.jpg","172308"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 01 - Untethered Angel.flac","49786991"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 02 - Paralyzed.flac","34597649"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 03 - Fall into the Light.flac","56469081"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 04 - Barstool Warrior.flac","52900867"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 05 - Room 137.flac","34583790"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 06 - S2N.flac","50308274"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 07 - At Wit's End.flac","68232651"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 08 - Out of Reach.flac","26722758"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 09 - Pale Blue Dot.flac","64443528"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\Dream Theater - Distance Over Time - 10 - Viper King.flac","32990505"
"E:\JAWALE\Dream Theater\2019 - Distance over Time - moja\foo_dr.txt","1345"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\01-A View From the Top of the World-The Alien.flac","74913822"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\02-A View From the Top of the World-Answering the Call.flac","59444327"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\03-A View From the Top of the World-Invisible Monster.flac","47357349"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\04-A View From the Top of the World-Sleeping Giant.flac","76826298"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\05-A View From the Top of the World-Transcending Time.flac","48436619"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\06-A View From the Top of the World-Awaken the Master.flac","75322541"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\07-A View From the Top of the World-A View From the Top of the World.flac","147986009"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\cover.jpg","105254"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\Dream Theater - A View From the Top of the World.accurip","1208"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\Dream Theater - A View From the Top of the World.cue","1563"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\Dream Theater - A View From the Top of the World.log","4974"
"E:\JAWALE\Dream Theater\2021 - A View From the Top of the World (XE - Inside Out Music;Sony Music IOMSECD 602;19439873162 - 2021-10-22)\foo_dr.txt","1225"
"E:\JAWALE\Dream Theater\Inne\Dream Theater - A Farewell to Kings~ - 01 - Xanadu.flac","74777595"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\cover.jpg","36470"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\Dream Theater - Master of Puppets - 01 - Battery.flac","38618242"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\Dream Theater - Master of Puppets - 02 - Master of Puppets.flac","65251139"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\Dream Theater - Master of Puppets - 03 - The Thing That Shou~.flac","52075505"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\Dream Theater - Master of Puppets - 04 - Welcome Home (Sanit~.flac","49586559"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\Dream Theater - Master of Puppets - 05 - Disposable Heroes.flac","63268791"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\Dream Theater - Master of Puppets - 06 - Leper Messiah.flac","44925288"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\Dream Theater - Master of Puppets - 07 - Orion.flac","67372605"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\Dream Theater - Master of Puppets - 08 - Damage, Inc.flac","41985532"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\artwork\back.jpg","870982"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\artwork\book0000.jpg","1407942"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\artwork\book0001.jpg","1701987"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\artwork\book0002.jpg","1688481"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\artwork\book0003.jpg","1704781"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\artwork\cd.jpg","261714"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\artwork\cover.jpg","36470"
"E:\JAWALE\Dream Theater\Inne\2004 - Master Of Puppets\artwork\inside.jpg","816191"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\cover.jpg","304465"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\Dream Theater - The Number of the Beast - 01 - Invaders.flac","31758831"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\Dream Theater - The Number of the Beast - 02 - Children of the Damned.flac","38272422"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\Dream Theater - The Number of the Beast - 03 - The Prisoner.flac","47264836"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\Dream Theater - The Number of the Beast - 04 - 22 Acacia Avenue.flac","49451333"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\Dream Theater - The Number of the Beast - 05 - The Number of the Beast.flac","33786023"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\Dream Theater - The Number of the Beast - 06 - Run to the Hills.flac","30954799"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\Dream Theater - The Number of the Beast - 07 - Gangland.flac","46458878"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\Dream Theater - The Number of the Beast - 08 - Hallowed Be Thy Name.flac","58515722"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\artwork\back.jpg","829768"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\artwork\book0000.jpg","1380745"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\artwork\book0001.jpg","1599885"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\artwork\book0002.jpg","1312847"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\artwork\book0003.jpg","1441699"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\artwork\cd.jpg","377276"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\artwork\cover.jpg","49788"
"E:\JAWALE\Dream Theater\Inne\2005 - The Number Of The Beast\artwork\inside.jpg","768656"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\cover.jpg","213418"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 01 - Speak to Me  Breathe.flac","24448811"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 02 - On the Run.flac","14721338"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 03 - Time.flac","45760484"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 04 - The Great Gig in th~.flac","27260462"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 05 - Money.flac","46860848"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 06 - US and Them.flac","52296579"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 07 - Any Colour You Like.flac","36556863"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 08 - Brain Damage.flac","23651274"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 09 - Eclipse.flac","18850531"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 10 - Echoes Pt. 1.flac","74914271"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 11 - One of These Days.flac","41389264"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 12 - Sheep.flac","58359992"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 13 - In the Flesh.flac","19637056"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 14 - Run Like Hell.flac","12080619"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 15 - Hey You.flac","28549629"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\Dream Theater - Dark Side of the Moon - 16 - Comfortably Numb Fe~.flac","49071977"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\back.jpg","976228"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\book0000.jpg","1347358"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\book0001.jpg","1535209"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\book0002.jpg","1162276"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\book0003.jpg","1191642"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\cd0000.jpg","294930"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\cd0001.jpg","304143"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\cover.jpg","29452"
"E:\JAWALE\Dream Theater\Inne\2006 - Dark Side Of The Moon\artwork\inside.jpg","727513"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\cover.jpg","285735"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\Dream Theater - Made in Japan - 01 - Highway Star.flac","54918696"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\Dream Theater - Made in Japan - 02 - Child in Time.flac","72947778"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\Dream Theater - Made in Japan - 03 - Smoke on the Water.flac","50906662"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\Dream Theater - Made in Japan - 04 - The Mule  Drum Solo.flac","50846757"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\Dream Theater - Made in Japan - 05 - Strange Kind of Woman.flac","62918966"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\Dream Theater - Made in Japan - 06 - Lazy.flac","72733701"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\Dream Theater - Made in Japan - 07 - Space Truckin'.flac","121192554"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\artwork\back.jpg","699829"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\artwork\book0000.jpg","1420097"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\artwork\book0001.jpg","1740241"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\artwork\book0002.jpg","1057657"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\artwork\book0003.jpg","1151317"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\artwork\cd.jpg","343072"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\artwork\cover.jpg","35484"
"E:\JAWALE\Dream Theater\Inne\2007 - Made In Japan\artwork\inside.jpg","631986"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\01. Love Is a Stranger.flac","23269250"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\02. I’ve Got an Angel.flac","18623973"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\03. Wrap It Up.flac","22938812"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\04. I Could Give You (a Mirror).flac","24137914"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\05. The Walk.flac","27720622"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\06. Sweet Dreams (Are Made of This).flac","21065168"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\07. Jennifer.flac","26188383"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\08. This Is the House.flac","31391396"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\09. Somebody Told Me.flac","20366166"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\10. This City Never Sleeps.flac","36822565"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\cover.jpg","68841"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\Eurythmics - Sweet Dreams (Are Made of This).accurip","4304"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\Eurythmics - Sweet Dreams (Are Made of This).cue","1938"
"E:\JAWALE\Eurythmics\1983 - Sweet Dreams (Are Made of This)\Eurythmics - Sweet Dreams (Are Made of This).log","6684"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\01 - How Much Longer.flac","23639263"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\02 - Inside Out.flac","26751305"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\03 - Leech.flac","29981409"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\04 - Showerhead.flac","22840438"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\05 - Open Road Song.flac","24892423"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\06 - Jesus Nitelite.flac","34463514"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\07 - Superhero Girl.flac","27477620"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\08 - Tongue Tied.flac","24712722"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\09 - Saturday Night.flac","20659557"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\10 - There's A Face.flac","19652743"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\11 - Small Town Trap.flac","32320162"
"E:\JAWALE\Eve 6\1998 - Eve 6 (1999 Japanese Version) [FLAC.WI]\12 - Open Road Song (Acoustic) [Bonus Track].flac","23484093"
